order_id,customer_id,product,quantity,order_date,region,price
1138,1204,SSD,4,2025-09-23,North,347.82
1139,3173,Webcam,5,2024-07-18,West,239.22
1140,4818,Phone,4,2024-01-04,North,2222.3
1141,1042,Headphones,4,2025-03-12,West,369.41
1142,4823,SSD,4,2024-11-30,South,252.94
1143,2906,Monitor,4,2025-09-22,East,1603.84
1144,3158,Monitor,3,2024-06-01,East,945.87
1145,1760,SSD,3,2025-02-13,East,490.38
1146,4734,SSD,2,2024-07-14,East,324.22
1147,4254,SSD,4,2023-03-01,West,381.15
1148,3895,Headphones,5,2024-06-28,West,351.88
1149,3142,Laptop,1,2025-10-13,East,4866.91
1150,2994,Headphones,2,2023-10-30,East,176.83
1151,4445,Mouse,1,2023-10-10,North,
1152,2935,Webcam,1,2024-04-22,West,259.84
1153,4591,SSD,4,2025-11-11,East,597.16
1154,1899,Webcam,5,2024-07-12,West,263.4
1155,1359,Laptop,1,2023-12-15,East,3969.13
1156,3947,Phone,1,2024-10-31,North,2074.28
1157,2719,Headphones,2,2023-09-15,North,510.89
1158,1280,Laptop,5,2024-10-16,North,3432.69
1159,4266,Webcam,5,2025-12-06,East,297.15
1160,2887,Phone,1,2025-11-16,North,1845.3
1161,4266,Headphones,5,2025-11-16,East,303.54
1162,1666,Monitor,2,2023-05-25,North,1731.2
1163,1092,Headphones,2,2024-08-09,South,196.22
1164,1671,Keyboard,2,2024-06-05,North,91.78
1165,2969,Headphones,4,2025-03-11,South,468.22
1166,1060,Keyboard,1,2024-01-17,North,209.37
1167,3681,Phone,5,2025-02-14,East,1340.02
1168,4122,Headphones,2,2024-11-03,North,417.56
1169,4474,Phone,1,2023-11-23,North,2110.1
1170,4860,Phone,1,2024-09-21,West,1168.84
1171,2028,Webcam,4,2023-03-25,North,266.05
1172,2489,Laptop,5,2023-05-26,West,4474.0
1173,1603,Phone,5,2024-02-28,West,1499.11
1174,1681,Phone,2,2024-10-22,East,1771.95
1175,4900,Webcam,2,2025-02-01,East,105.13
1176,3581,Webcam,1,2024-07-22,South,345.75
1177,2428,Headphones,5,2023-12-13,South,498.06
1178,3885,Webcam,5,2023-12-13,South,226.0
1179,4584,Headphones,2,2024-02-12,North,159.62
1180,3692,Monitor,3,2023-05-13,South,1490.6
1181,3280,Webcam,1,2024-09-05,West,263.35
1182,1523,Laptop,5,2025-09-14,North,4758.44
1183,3393,Phone,4,2023-04-16,East,1275.67
1184,4117,Laptop,4,2023-06-20,East,2096.98
1185,3593,Keyboard,3,2024-10-01,North,113.68
1186,2968,SSD,2,2023-09-19,North,342.56
1187,2101,Webcam,2,2024-05-08,South,
1188,2753,Phone,2,2025-06-21,East,2465.55
1189,2836,Laptop,4,2023-10-17,South,2667.17
1190,4994,Webcam,2,2023-03-26,East,296.92
1191,4144,Webcam,4,2023-02-14,East,225.32
1192,3841,SSD,3,2025-03-25,West,399.82
1193,3296,Monitor,1,2023-11-29,North,1899.02
1194,3094,Monitor,5,2024-04-09,East,1297.33
1195,2144,Phone,3,2023-07-19,North,1318.89
1196,3261,Keyboard,4,2023-11-25,North,105.2
1197,3286,Monitor,3,2023-08-28,South,1837.99
1198,2079,SSD,5,2025-03-08,East,594.03
1199,3397,Monitor,1,2024-12-02,West,877.75
1200,1106,Keyboard,5,2024-08-05,South,230.48
1201,3878,Laptop,4,2024-10-18,East,3517.26
1202,1047,Monitor,5,2024-12-21,North,1547.87
1203,4644,SSD,3,2023-12-26,East,583.9
1204,1336,Headphones,2,2024-01-20,South,238.04
1205,2049,SSD,3,2025-03-09,South,482.98
1206,3851,Mouse,4,2023-12-31,East,104.45
1207,2280,Mouse,1,2023-03-13,East,140.93
1208,3055,Monitor,5,2024-05-18,North,1109.98
1209,1624,Laptop,1,2023-05-07,East,4125.01
1210,2890,Webcam,4,2024-04-26,South,188.0
1211,2276,Laptop,5,2023-10-10,North,3465.07
1212,2715,SSD,3,2025-10-22,North,468.96
1213,3766,Phone,3,2023-03-15,West,872.6
1214,1302,Headphones,4,2025-12-23,West,264.04
1215,1638,Laptop,5,2025-02-11,North,3638.55
1216,1055,Keyboard,3,2023-12-13,East,68.53
1217,1725,SSD,4,2023-11-20,East,466.42
1218,1525,Headphones,4,2023-08-27,West,506.64
1219,1473,Mouse,1,2023-12-03,West,57.77
1220,1027,SSD,3,2023-12-07,East,480.06
1221,3125,Headphones,5,2025-08-03,North,423.1
1222,4287,Keyboard,3,2025-06-10,South,152.72
1223,4457,Monitor,3,2024-04-06,East,747.48
1224,1364,Keyboard,3,2025-03-08,West,288.72
1225,3713,Keyboard,4,2025-01-02,South,166.0
1226,1525,Monitor,2,2023-06-11,East,775.47
1227,3746,Monitor,2,2024-03-23,East,1577.25
1228,2335,Monitor,1,2023-09-22,North,1411.85
1229,1882,Monitor,3,2025-10-06,East,1724.3
1230,2030,Monitor,2,2023-05-12,North,1994.15
1231,2026,Keyboard,1,2023-04-30,East,61.22
1232,2646,Phone,4,2024-11-02,East,2056.84
1233,1918,Phone,3,2024-05-19,West,2481.52
1234,3797,SSD,5,2023-04-19,West,392.2
1235,3410,Laptop,4,2023-10-20,North,4147.11
1236,2774,Phone,1,2025-09-14,North,1549.89
1237,2531,Mouse,4,2025-04-07,East,90.65
1238,4345,Phone,5,2023-07-06,East,1983.98
1239,4577,Keyboard,4,2025-11-25,West,297.02
1240,3853,Monitor,1,2023-09-13,North,637.5
1241,3786,SSD,5,2025-10-28,West,339.95
1242,2906,Monitor,5,2025-01-17,South,1910.93
1243,4086,Webcam,4,2023-02-10,North,116.1
1244,2215,Webcam,5,2025-01-26,North,288.3
1245,2654,Webcam,4,2023-04-23,West,217.65
1246,1484,Keyboard,3,2025-02-06,East,144.22
1247,3075,Mouse,5,2025-05-03,West,65.6
1248,1713,Phone,4,2023-03-19,East,1099.77
1249,2062,Keyboard,3,2024-12-19,North,179.07
1250,2976,Laptop,5,2025-05-27,East,3132.31
1251,2296,SSD,3,2024-02-06,North,371.19
1252,2254,Monitor,5,2025-04-12,East,793.91
1253,3133,Webcam,1,2023-03-05,South,192.06
1254,4545,Headphones,1,2024-10-13,East,598.21
1255,1125,Laptop,4,2025-06-04,East,3104.21
1256,3859,Webcam,2,2025-12-01,North,212.07
1257,1536,Mouse,1,2024-01-08,North,33.38
1258,3192,Laptop,2,2023-11-02,South,3142.48
1259,4596,Keyboard,3,2023-07-28,West,240.85
1260,4283,Phone,3,2024-04-11,South,1676.51
1261,3072,Monitor,2,2025-07-20,East,1485.57
1262,2603,SSD,4,2024-10-08,North,400.45
1263,4465,Mouse,5,2023-12-28,South,47.93
1264,1066,Mouse,2,2024-12-21,East,86.46
1265,1232,Headphones,2,2024-12-16,East,447.12
1266,3156,Laptop,2,2024-06-26,East,3643.82
1267,2169,Headphones,2,2023-07-13,East,437.48
1268,3158,Phone,2,2024-10-13,East,1412.31
1269,3275,Webcam,4,2025-11-16,South,141.98
1270,1110,Phone,1,2025-12-05,North,2210.68
1271,2493,Webcam,5,2024-10-08,South,200.42
1272,3081,Headphones,1,2025-08-11,North,427.51
1273,1622,Monitor,2,2025-12-17,West,1071.87
1274,4847,Phone,1,2025-11-02,East,2376.33
1275,4440,Headphones,4,2025-08-06,South,595.97
1276,3795,Laptop,3,2025-08-18,West,3946.79
1277,3642,Headphones,1,2023-02-18,West,401.08
1278,4625,Headphones,5,2025-03-13,South,520.41
1279,3472,Keyboard,4,2024-08-29,West,179.06
1280,3660,Phone,3,2023-01-10,North,2278.16
1281,2541,SSD,4,2024-11-04,West,335.82
1282,3739,Monitor,2,2024-12-26,South,547.85
1283,2305,Monitor,3,2024-05-30,East,1889.89
1284,4391,Keyboard,5,2023-08-12,North,230.38
1285,2761,Webcam,3,2023-07-22,West,243.45
1286,4514,Mouse,5,2025-07-30,North,190.63
1287,2975,Webcam,2,2024-08-11,South,363.77
1288,3362,Monitor,5,2024-07-24,East,662.64
1289,1876,Headphones,4,2025-08-14,East,412.2
1290,2989,Keyboard,1,2023-07-15,East,184.53
1291,4812,Laptop,4,2024-02-22,East,4329.42
1292,4448,Phone,4,2023-01-09,East,1311.31
1293,2312,Phone,3,2024-06-15,North,813.8
1294,2460,SSD,2,2023-05-29,South,233.43
1295,3709,Phone,1,2024-01-18,South,1158.6
1296,3324,Headphones,5,2025-11-01,West,245.71
1297,2733,Laptop,3,2024-04-20,South,3111.18
1298,2605,Keyboard,2,2024-08-01,North,226.64
1299,2526,Keyboard,1,2025-12-12,East,68.56
1300,3671,Phone,4,2023-07-25,South,1627.13
1301,3563,Laptop,2,2025-09-12,North,3495.93
1302,4421,Laptop,2,2025-07-03,East,3847.61
1303,3890,Laptop,2,2025-01-14,North,2931.64
1304,4517,Monitor,4,2025-07-01,East,889.68
1305,4901,Monitor,5,2023-02-23,South,1225.83
1306,3397,Phone,3,2025-09-28,South,1921.33
1307,2630,Laptop,5,2023-12-10,West,2133.78
1308,4735,Mouse,1,2024-12-03,South,79.91
1309,3870,Laptop,3,2024-06-10,South,4361.93
1310,2160,Keyboard,1,2024-02-16,West,171.05
1311,1758,Keyboard,4,2024-07-22,North,287.96
1312,3946,Phone,5,2023-07-18,North,2274.82
1313,1242,Mouse,2,2025-02-13,North,88.47
1314,3590,Laptop,3,2024-01-24,East,4178.81
1315,2063,Webcam,2,2024-04-18,South,167.78
1316,1228,Mouse,1,2025-02-03,East,59.8
1317,3595,SSD,2,2024-08-14,North,546.46
1318,1919,Phone,2,2025-12-31,North,1395.42
1319,2246,Keyboard,4,2025-09-08,East,100.85
1320,1005,Webcam,4,2025-09-20,North,388.79
1321,4393,Keyboard,5,2023-06-17,South,57.76
1322,1467,Monitor,1,2023-10-11,East,1050.35
1323,2755,Phone,4,2025-11-25,West,865.31
1324,1074,Phone,4,2025-04-03,North,1656.97
1325,1003,Laptop,5,2025-06-09,South,3203.53
1326,2870,Laptop,-1,2023-05-14,South,4162.01
1327,1645,Monitor,5,2023-05-02,West,1931.05
1328,1117,Webcam,2,2025-04-12,West,246.3
1329,3928,SSD,2,2025-10-18,West,278.43
1330,2629,Headphones,4,2025-06-13,South,536.09
1331,3551,Mouse,4,2023-10-16,South,132.77
1332,3021,Headphones,5,2025-12-12,South,376.74
1333,1946,Headphones,5,2025-12-10,South,194.29
1334,3621,Phone,1,2025-04-18,East,869.01
1335,2464,Mouse,2,2025-06-30,North,108.44
1336,1193,Phone,5,2023-02-09,East,1697.68
1337,1846,SSD,3,2023-09-07,West,207.19
1338,3762,Mouse,1,2023-08-06,North,40.1
1339,2415,Keyboard,5,2023-06-28,East,104.02
1340,4097,Phone,4,2023-07-02,North,907.27
1341,2458,Phone,5,2024-12-05,North,895.44
1342,3220,Phone,4,2024-05-11,North,1555.08
1343,4371,Webcam,4,2024-08-19,North,339.28
1344,2668,Monitor,2,2024-04-05,North,1495.98
1345,3373,Phone,2,2024-04-18,East,1955.0
1346,2433,SSD,5,2024-11-15,East,268.1
1347,2141,Laptop,5,2025-11-26,North,2033.31
1348,3883,Laptop,3,2023-11-15,West,3351.94
1349,2810,Mouse,1,2023-12-22,West,94.11
1350,1723,Keyboard,1,2024-09-08,East,286.81
1351,1224,Monitor,5,2023-08-17,South,608.03
1352,1531,Webcam,2,2024-12-29,North,328.45
1353,1112,Mouse,3,2024-07-14,East,95.52
1354,3187,Laptop,1,2024-09-26,West,4488.86
1355,1558,Monitor,5,2024-04-03,South,1242.36
1356,3048,Monitor,2,2023-01-25,East,1730.75
1357,3137,Keyboard,2,2024-01-05,North,166.71
1358,1653,SSD,2,2025-10-08,East,
1359,1319,Monitor,4,2024-09-02,North,1945.56
1360,2573,Phone,2,2023-04-19,East,1427.06
1361,2828,Monitor,5,2024-12-20,East,1707.95
1362,2917,Keyboard,3,2024-03-07,South,66.76
1363,1138,Mouse,5,2025-10-28,North,40.65
1364,4582,Keyboard,2,2024-09-27,West,159.53
1365,4939,Webcam,3,2024-01-02,East,267.38
1366,3892,Keyboard,1,2025-07-13,East,202.13
1367,3026,Laptop,1,2024-02-18,East,2109.16
1368,3306,Phone,5,2023-12-22,West,1984.46
1369,4744,SSD,3,2023-01-11,North,208.47
1370,1901,Laptop,5,2023-03-06,West,4866.03
1371,1689,Mouse,3,2023-05-05,North,86.7
1372,3039,Headphones,3,2023-11-08,North,230.72
1373,1009,Mouse,5,2025-02-13,East,79.52
1374,1260,Phone,3,2025-09-28,West,2393.5
1375,2942,Monitor,2,2025-05-22,North,1224.26
1376,2673,Keyboard,3,2024-11-24,South,158.67
1377,3219,Headphones,3,2025-09-16,East,382.95
1378,3945,Phone,5,2025-03-09,North,2382.3
1379,3060,Laptop,1,2024-11-04,West,2925.02
1380,2191,Keyboard,4,2025-06-30,East,95.21
1381,4713,Mouse,3,2024-02-10,West,131.23
1382,2619,Laptop,4,2025-09-22,South,3475.02
1383,1320,Phone,3,2025-11-06,South,905.35
1384,2342,Phone,5,2024-09-28,East,1687.29
1385,2636,Mouse,5,2025-06-08,South,125.61
1386,3376,Headphones,3,2024-05-03,East,447.08
1387,3832,Mouse,5,2023-08-27,North,199.24
1388,3824,Monitor,5,2023-06-29,South,1132.37
1389,2994,Laptop,3,2023-11-13,West,3530.61
1390,3958,Headphones,1,2023-08-20,East,137.5
1391,2943,Keyboard,3,2023-11-27,North,257.9
1392,4621,Webcam,1,2024-07-14,West,111.41
1393,3038,Monitor,5,2025-08-06,East,1900.75
1394,4490,Headphones,1,2023-09-05,East,274.25
1395,4677,Webcam,5,2023-10-10,North,188.03
1396,2118,Webcam,1,2025-07-28,South,185.15
1397,4888,Laptop,1,2023-02-01,West,4851.47
1398,2604,Phone,3,2024-06-13,South,2466.18
1399,3365,Keyboard,1,2024-01-16,North,
1400,1235,Mouse,5,2023-03-04,South,149.81
1401,2969,Laptop,3,2023-05-08,North,2333.17
1402,1333,Monitor,1,2023-06-12,East,1079.54
1403,2908,SSD,3,2025-08-15,North,280.19
1404,1375,Webcam,4,2023-10-22,North,306.68
1405,4530,Monitor,3,2023-06-28,West,1238.98
1406,2160,Webcam,4,2023-08-17,East,277.28
1407,3635,Phone,4,2025-06-01,South,814.84
1408,2570,SSD,3,2024-01-29,East,502.29
1409,3560,Phone,5,2024-11-22,North,2418.49
1410,2319,Keyboard,5,2023-03-13,North,217.34
1411,4391,Mouse,5,2023-11-14,East,174.83
1412,3965,Keyboard,2,2024-08-17,East,169.56
1413,4643,Phone,4,2024-01-14,West,834.35
1414,2855,Phone,3,2025-06-25,East,2483.8
1415,2372,Monitor,5,2023-05-16,West,588.25
1416,4911,Phone,5,2024-12-30,West,1127.72
1417,4850,SSD,3,2025-06-24,East,173.6
1418,1872,SSD,4,2024-06-13,West,431.23
1419,2252,Headphones,3,2025-07-23,East,391.62
1420,3317,Webcam,2,2024-10-27,North,147.09
1421,2851,Laptop,2,2024-06-06,North,4869.96
1422,3845,Phone,3,2024-01-22,North,2352.93
1423,2314,Keyboard,4,2024-07-27,West,119.95
1424,1724,Mouse,5,2024-08-05,East,142.01
1425,4236,Webcam,2,2024-07-26,East,353.67
1426,3052,Webcam,2,2024-10-05,South,195.14
1427,3898,Mouse,4,2024-07-26,South,73.11
1428,4450,Mouse,2,2025-05-19,North,73.55
1429,1077,Webcam,2,2024-06-30,West,342.55
1430,4481,Headphones,4,2024-03-13,West,331.54
1431,3621,Keyboard,3,2024-07-08,East,228.83
1432,1131,Headphones,5,2023-04-21,North,425.15
1433,1600,Phone,5,2024-06-10,North,1320.58
1434,2772,Laptop,2,2023-06-26,South,2624.23
1435,2065,Mouse,5,2024-11-04,North,51.38
1436,3136,SSD,3,2024-09-15,West,160.75
1437,3449,Keyboard,2,2025-08-01,North,70.31
1438,3343,Mouse,5,2024-04-17,East,73.56
1439,2863,Headphones,1,2025-09-20,East,456.8
1440,2318,Monitor,1,2025-05-28,South,732.38
1441,1615,Phone,1,2023-06-19,North,1689.77
1442,4597,Laptop,1,2025-10-10,West,2735.4
1443,3847,Phone,1,2023-02-25,South,1670.08
1444,4762,Monitor,2,2023-11-21,East,1625.02
1445,4708,Laptop,4,2024-10-19,North,2797.94
1446,3469,Monitor,4,2025-08-14,West,1021.85
1447,2888,Phone,2,2023-09-17,North,2029.1
1448,2046,Headphones,2,2024-10-02,East,373.17
1449,1574,Webcam,3,2024-07-15,East,110.26
1450,3190,Phone,4,2023-12-06,North,2088.86
1451,1992,Phone,1,2024-02-08,North,1271.65
1452,3712,Phone,2,2024-06-15,West,1454.6
1453,3192,Keyboard,1,2025-03-05,North,111.29
1454,2248,Monitor,-1,2025-10-30,East,1315.04
1455,4054,SSD,5,2024-08-16,East,468.5
1456,1502,Monitor,5,2024-09-08,South,1704.82
1457,2997,Mouse,2,2024-10-13,North,186.76
1458,1820,Monitor,3,2024-12-14,North,1038.82
1459,4687,Mouse,1,2023-12-10,East,188.54
1460,3151,Keyboard,2,2023-02-15,East,204.24
1461,4110,Headphones,3,2025-06-22,West,294.8
1462,2970,Mouse,1,2023-02-24,East,180.84
1463,1197,Phone,4,2025-05-05,West,1785.37
1464,2669,Headphones,5,2024-10-21,North,327.14
1465,3626,Webcam,3,2023-04-21,East,83.68
1466,3438,Keyboard,1,2025-11-04,North,229.38
1467,2202,Monitor,2,2023-03-19,North,616.02
1468,3601,Mouse,1,2024-05-15,East,79.2
1469,2471,SSD,2,2024-08-10,East,582.76
1470,4571,Phone,5,2024-02-22,South,1063.86
1471,4086,Laptop,5,2023-10-02,East,2935.35
1472,2646,Webcam,1,2025-12-22,South,378.35
1473,2692,Laptop,1,2025-08-30,West,3013.05
1474,2312,Headphones,2,2025-09-17,North,264.34
1475,3035,Monitor,2,2023-07-13,North,1471.93
1476,1477,SSD,3,2025-05-04,East,209.11
1477,2254,Laptop,3,2025-03-09,East,4918.26
1478,1922,Headphones,3,2023-10-28,East,237.51
1479,1419,Keyboard,1,2025-08-25,East,246.42
1480,3204,Headphones,3,2024-07-21,West,243.81
1481,3597,Webcam,1,2024-11-02,East,168.12
1482,4512,SSD,5,2023-05-29,East,
1483,2120,SSD,4,2025-02-07,East,203.69
1484,4068,Headphones,5,2023-05-19,West,360.98
1485,4044,Webcam,1,2025-05-10,North,264.59
1486,4482,Headphones,1,2023-10-19,East,507.92
1487,1950,SSD,4,2023-12-01,East,177.1
1488,3336,SSD,2,2024-11-29,North,310.27
1489,2277,Phone,2,2023-11-03,East,1140.27
1490,3243,Headphones,2,2025-07-13,North,278.94
1491,3645,Mouse,3,2025-09-07,North,90.23
1492,2857,Headphones,2,2025-06-16,West,277.14
1493,4593,SSD,3,2025-07-15,North,289.34
1494,1516,Phone,3,2023-12-10,East,2098.76
1495,2658,Phone,2,2024-10-18,South,1972.5
1496,2865,Keyboard,2,2023-09-18,East,135.37
1497,3912,Webcam,4,2023-06-18,North,126.88
1498,2141,Monitor,4,2024-10-21,South,1277.42
1499,3853,Laptop,3,2023-07-19,West,4756.54
1500,2932,Laptop,4,2024-08-04,South,2370.68
1501,4230,Headphones,3,2024-07-19,South,476.51
1502,1814,Keyboard,1,2024-01-30,South,199.84
1503,3275,Headphones,3,2023-12-17,North,394.3
1504,2900,Laptop,3,2023-01-28,South,4803.97
1505,3263,Webcam,4,2024-09-23,North,385.9
1506,3995,SSD,1,2024-01-15,East,259.73
1507,4767,Webcam,5,2024-06-11,West,338.71
1508,3062,Webcam,5,2025-06-21,East,278.66
1509,4228,Phone,5,2025-03-17,East,1495.04
1510,4719,SSD,1,2023-08-15,North,449.53
1511,4332,Monitor,2,2023-01-27,West,1933.95
1512,4228,SSD,1,2023-03-30,South,382.59
1513,3094,Keyboard,4,2024-09-10,West,285.02
1514,3371,Phone,3,2023-05-02,North,1892.91
1515,3891,Monitor,3,2025-05-15,West,1224.36
1516,4756,Keyboard,4,2023-02-02,East,211.04
1517,1129,Keyboard,4,2024-08-25,North,200.64
1518,4482,Laptop,3,2024-11-26,West,3265.09
1519,1094,Phone,2,2025-06-06,North,1756.18
1520,3674,Keyboard,2,2024-06-08,East,225.81
1521,3802,Mouse,2,2025-11-13,West,172.61
1522,2955,Webcam,4,2023-02-03,North,177.39
1523,4363,Keyboard,3,2023-09-04,South,53.66
1524,1793,Monitor,3,2025-11-08,East,1326.83
1525,2834,Laptop,3,2025-11-19,East,3467.85
1526,4354,Headphones,1,2023-02-18,West,127.1
1527,3116,Webcam,1,2025-06-30,East,282.4
1528,2683,Laptop,5,2023-06-29,South,4824.2
1529,1010,Headphones,1,2025-01-07,West,301.12
1530,4325,Phone,2,2024-08-12,West,2320.41
1531,2865,Phone,2,2024-05-10,North,2182.27
1532,3919,Keyboard,2,2024-03-06,North,90.43
1533,3597,Mouse,2,2025-11-24,South,163.84
1534,4205,Phone,5,2023-12-30,West,
1535,1711,SSD,2,2023-11-06,North,563.38
1536,3070,Keyboard,4,2025-09-08,West,97.36
1537,1814,Webcam,-1,2023-08-15,West,120.01
1538,1345,Laptop,4,2023-01-10,North,2723.84
1539,3349,Phone,1,2023-02-17,South,901.37
1540,1362,SSD,3,2023-07-23,South,294.04
1541,3443,Laptop,5,2025-09-15,South,2849.03
1542,3265,Laptop,4,2025-06-12,South,3248.65
1543,3188,Mouse,4,2023-06-06,East,108.71
1544,4687,Phone,2,2025-05-04,East,1046.02
1545,4005,Laptop,4,2023-01-26,West,3858.12
1546,4281,Mouse,2,2024-02-25,South,68.01
1547,1984,Mouse,2,2025-01-30,East,50.73
1548,4040,Phone,3,2025-02-12,West,2004.98
1549,4694,Mouse,1,2023-09-21,South,33.86
1550,2639,Phone,2,2024-08-10,South,1426.22
1551,1827,SSD,2,2025-08-15,East,214.98
1552,3730,Phone,3,2024-04-14,West,2300.75
1553,4531,Headphones,2,2023-09-11,South,512.23
1554,4051,Laptop,5,2025-01-09,East,2181.58
1555,1355,SSD,1,2023-04-28,West,397.7
1556,4055,Monitor,5,2024-07-03,North,943.03
1557,2347,Phone,4,2025-06-29,South,1127.33
1558,4204,Laptop,1,2025-05-19,East,2934.62
1559,3935,Webcam,4,2025-03-18,North,341.08
1560,4876,Mouse,2,2025-03-31,East,39.84
1561,2863,Keyboard,3,2024-07-17,North,212.06
1562,1126,Phone,5,2024-02-18,West,2352.73
1563,4177,Mouse,4,2025-05-29,West,106.17
1564,4056,Mouse,2,2025-09-19,North,183.26
1565,1603,Mouse,5,2023-01-01,North,184.16
1566,4870,Mouse,5,2023-06-16,East,133.63
1567,4449,Mouse,4,2023-01-16,South,107.49
1568,2928,Phone,2,2024-10-18,East,2054.03
1569,2013,Webcam,3,2023-04-22,North,373.19
1570,1050,Monitor,4,2024-08-16,North,1520.05
1571,4100,Headphones,5,2024-05-21,North,204.8
1572,4533,Mouse,5,2024-11-01,North,169.41
1573,4367,Mouse,1,2025-11-29,South,191.76
1574,4368,Headphones,2,2025-01-28,East,305.14
1575,4797,Webcam,1,2024-05-11,East,303.23
1576,3826,SSD,3,2025-08-22,East,383.17
1577,2430,Webcam,4,2023-10-08,South,115.84
1578,2792,SSD,5,2023-12-17,South,307.43
1579,3861,Phone,2,2023-11-30,North,1078.51
1580,2636,Laptop,5,2025-01-30,South,4020.72
1581,4476,Keyboard,1,2024-12-28,East,195.52
1582,4417,Keyboard,1,2025-04-02,East,58.38
1583,2645,Laptop,4,2023-01-14,South,2184.82
1584,3467,Phone,2,2025-12-15,East,1243.35
1585,2205,Keyboard,2,2023-12-08,North,236.21
1586,4030,Webcam,4,2023-07-18,West,120.59
1587,3872,Headphones,1,2024-11-08,West,202.39
1588,4072,Laptop,1,2024-10-19,South,4722.88
1589,2854,Webcam,1,2023-03-19,East,254.76
1590,1566,Monitor,5,2023-04-22,East,1431.27
1591,3418,Phone,3,2024-06-18,South,1574.8
1592,1935,Laptop,1,2025-09-18,West,2899.31
1593,2934,Keyboard,3,2025-02-28,East,112.28
1594,3708,Phone,3,2024-06-13,East,1801.67
1595,4502,Headphones,2,2023-04-10,East,335.49
1596,4016,Phone,4,2025-08-30,North,1485.16
1597,2332,Phone,5,2025-10-11,North,1980.45
1598,4208,Headphones,3,2023-05-05,North,302.08
1599,1201,Mouse,5,2025-10-11,North,36.24
1600,4507,Headphones,2,2024-06-02,West,519.83
1601,3360,Webcam,1,2023-01-23,South,181.89
1602,1116,Phone,3,2023-06-11,West,2408.88
1603,4737,SSD,4,2024-09-20,West,545.8
1604,1936,Headphones,2,2024-05-20,West,216.96
1605,4874,Mouse,5,2025-05-31,North,194.13
1606,1574,Webcam,1,2025-11-10,South,353.14
1607,3291,SSD,5,2024-04-27,South,593.26
1608,1536,SSD,4,2023-11-05,West,455.08
1609,2625,Laptop,3,2025-05-23,West,4792.18
1610,3122,Headphones,4,2023-07-22,North,445.05
1611,4877,Headphones,5,2024-10-01,South,527.55
1612,1385,Phone,5,2023-05-22,East,1837.73
1613,4974,Webcam,4,2025-09-30,North,377.34
1614,4281,Laptop,4,2024-09-06,West,3554.26
1615,1474,Monitor,4,2023-04-17,West,1604.85
1616,1417,Monitor,1,2024-06-12,East,1875.44
1617,3394,Keyboard,5,2024-07-29,East,155.6
1618,4600,Headphones,2,2025-08-26,East,113.2
1619,3687,Headphones,1,2024-11-18,South,156.52
1620,1938,Laptop,1,2023-10-18,West,4915.73
1621,1954,Mouse,1,2025-03-15,West,178.44
1622,1875,Monitor,2,2024-10-29,North,1225.13
1623,1762,Keyboard,4,2024-01-20,South,290.22
1624,2202,Laptop,5,2025-12-12,North,2556.82
1625,2205,Headphones,3,2024-12-01,West,155.48
1626,1663,Monitor,3,2023-01-13,North,1402.16
1627,1024,Webcam,5,2025-08-17,East,202.28
1628,2990,Keyboard,2,2023-06-09,South,134.94
1629,2203,Phone,3,2024-07-18,West,2048.06
1630,1709,Monitor,1,2023-01-08,East,725.02
1631,4572,Keyboard,3,2023-03-13,South,244.61
1632,2879,Laptop,5,2025-06-10,South,3078.35
1633,2184,Phone,1,2023-04-08,South,2477.45
1634,3224,Keyboard,3,2023-03-28,East,252.19
1635,1284,Keyboard,5,2023-04-11,East,211.56
1636,1062,SSD,2,2023-10-08,South,253.25
1637,2002,SSD,5,2025-06-01,South,580.39
1638,1661,SSD,2,2025-01-18,North,164.81
1639,3713,Headphones,1,2023-07-15,West,211.67
1640,3203,Mouse,5,2024-01-26,North,36.25
1641,4953,Monitor,4,2024-08-31,West,1949.77
1642,2492,Headphones,4,2024-03-25,East,535.72
1643,4120,Webcam,4,2023-05-01,East,384.67
1644,1966,Phone,4,2023-11-28,North,2015.56
1645,1848,Mouse,4,2025-12-11,North,34.66
1646,2107,Keyboard,2,2023-11-14,East,282.88
1647,4432,Headphones,5,2024-11-05,South,310.48
1648,1688,SSD,1,2024-12-02,North,315.69
1649,1147,Mouse,4,2024-11-23,West,78.3
1650,4701,Webcam,4,2025-10-13,South,171.78
1651,1341,Monitor,1,2023-01-21,North,1700.94
1652,3523,Webcam,1,2024-02-03,East,162.04
1653,2086,Phone,4,2023-07-21,West,1177.68
1654,2724,Laptop,2,2024-04-10,South,4094.06
1655,2383,Headphones,1,2025-06-14,East,243.73
1656,3608,SSD,5,2023-11-06,East,155.91
1657,1326,Phone,5,2024-05-18,West,2384.0
1658,2792,Laptop,2,2023-01-26,North,2940.69
1659,2759,SSD,3,2023-03-07,West,493.97
1660,4212,SSD,2,2023-09-20,South,361.04
1661,1989,SSD,4,2024-04-16,South,210.34
1662,3262,Headphones,3,2023-06-16,South,430.96
1663,3482,Phone,4,2025-03-10,North,1193.65
1664,4962,SSD,5,2023-12-09,East,279.56
1665,1951,Webcam,1,2024-12-18,East,90.37
1666,1722,Phone,4,2024-02-17,South,827.89
1667,4389,Mouse,5,2025-10-22,North,117.32
1668,3079,Webcam,2,2024-11-17,South,98.49
1669,3717,Headphones,4,2025-03-07,South,204.71
1670,3332,SSD,5,2024-04-27,South,565.71
1671,4376,Phone,1,2025-11-21,South,940.85
